Date,AAPL,ARKG,ARKK,ARKQ,ARKW,BLDP,BLNK,BYDDY,CLLS,CRSP,CRWD,CURLF,DOGEF,FCEL,FUBO,FVRR,GBTC,GTBIF,JMIA,LAZR,LMND,NET,NNDM,NTLA,OROCF,PLTR,PLUG,QS,RIOT,SAGE,SAIL,SNOW,SQ,TSLA,VLDR
2020-06-01,80.17935943603516,47.40999984741211,64.80000305175781,45.70000076293945,76.91000366210938,11.699999809265137,1.7699999809265137,11.966859817504883,18.690000534057617,66.58999633789062,94.83999633789062,5.769999980926514,118.5,2.25,11.25,68.56999969482422,11.279999732971191,10.369999885559082,4.929999828338623,10.34000015258789,,30.049999237060547,2.4800000190734863,20.920000076293945,1.649999976158142,,4.28000020980835,,2.2699999809265137,35.22999954223633,23.100000381469727,,82.72000122070312,179.6199951171875,10.279999732971191
2020-06-02,80.55054473876953,48.11000061035156,65.5999984741211,45.970001220703125,77.48999786376953,11.369999885559082,1.7799999713897705,12.476301193237305,19.040000915527344,68.36000061035156,92.25,5.659999847412109,117.0,2.299999952316284,10.600000381469727,69.61000061035156,11.414999961853027,10.399999618530273,5.03000020980835,10.333000183105469,,30.200000762939453,3.0799999237060547,20.260000228881836,1.7100000381469727,,4.150000095367432,,2.509999990463257,34.79999923706055,23.239999771118164,,88.0,176.31199645996094,10.390000343322754
2020-06-03,80.99398040771484,46.900001525878906,65.87000274658203,46.779998779296875,78.08999633789062,11.470000267028809,1.8899999856948853,12.4962797164917,17.729999542236328,64.94999694824219,98.0999984741211,5.734000205993652,119.0999984741211,2.4200000762939453,10.100000381469727,70.37000274658203,11.34000015258789,10.472000122070312,5.650000095367432,10.350000381469727,,29.3799991607666,2.75,22.329999923706055,1.75,,4.170000076293945,,2.4100000858306885,36.0,23.219999313354492,,91.97000122070312,176.5919952392578,10.390000343322754
2020-06-04,80.29644775390625,45.15999984741211,63.95000076293945,46.0099983215332,76.55000305175781,11.949999809265137,2.1649999618530273,12.566202163696289,17.030000686645508,63.66999816894531,95.9800033569336,5.735000133514404,119.0999984741211,2.5399999618530273,10.989999771118164,67.2699966430664,11.729999542236328,10.25,5.949999809265137,10.350000381469727,,28.469999313354492,2.630000114440918,20.639999389648438,1.8300000429153442,,5.0,,2.630000114440918,35.16999816894531,22.3799991607666,,87.72000122070312,172.87600708007812,10.40999984741211
2020-06-05,82.5833740234375,44.875,64.25,46.83000183105469,77.52999877929688,12.100000381469727,2.200000047683716,13.215489387512207,16.3700008392334,62.2599983215332,93.93000030517578,5.829999923706055,118.87000274658203,2.619999885559082,11.350000381469727,63.88999938964844,11.255000114440918,10.279999732971191,6.769999980926514,10.329999923706055,,29.139999389648438,2.609999895095825,20.350000381469727,1.9500000476837158,,4.880000114440918,,2.5999999046325684,36.209999084472656,22.520000457763672,,89.93000030517578,177.1320037841797,10.350000381469727
2020-06-08,83.07164001464844,44.869998931884766,65.37000274658203,47.380001068115234,79.26000213623047,12.520000457763672,2.200000047683716,13.565105438232422,16.950000762939453,60.529998779296875,95.43000030517578,5.980000019073486,113.5,2.7100000381469727,12.25,60.09000015258789,11.579999923706055,10.270000457763672,6.769999980926514,10.350000381469727,,29.170000076293945,2.619999885559082,20.0,1.909999966621399,,5.28000020980835,,2.569999933242798,37.939998626708984,23.920000076293945,,89.62000274658203,189.98399353027344,10.380000114440918
2020-06-09,85.69487762451172,45.308998107910156,65.61000061035156,47.45000076293945,79.36000061035156,12.420000076293945,2.069999933242798,13.415270805358887,16.920000076293945,63.2599983215332,93.9000015258789,5.800000190734863,112.75,2.609999895095825,12.100000381469727,60.220001220703125,11.529999732971191,10.170000076293945,6.480000019073486,10.350000381469727,,28.719999313354492,2.5999999046325684,20.229999542236328,1.899999976158142,,5.099999904632568,,2.619999885559082,36.470001220703125,23.639999389648438,,89.52999877929688,188.13400268554688,10.369999885559082
2020-06-10,87.89958953857422,45.86000061035156,66.51000213623047,47.84000015258789,80.87000274658203,14.579999923706055,2.3499999046325684,13.575095176696777,16.899999618530273,63.029998779296875,97.22000122070312,5.860000133514404,117.41000366210938,3.369999885559082,12.0,61.189998626708984,12.295000076293945,10.0600004196167,6.159999847412109,10.5,,29.399999618530273,2.5299999713897705,20.610000610351562,1.8799999952316284,,5.659999847412109,,3.0999999046325684,36.04999923706055,24.18000030517578,,91.91000366210938,205.00999450683594,10.430000305175781
2020-06-11,83.67949676513672,42.599998474121094,61.56999969482422,44.470001220703125,76.12000274658203,12.029999732971191,2.2899999618530273,13.375314712524414,15.779999732971191,59.70000076293945,95.04000091552734,5.349999904632568,112.80000305175781,2.549999952316284,11.0,60.29999923706055,10.800000190734863,9.100000381469727,5.329999923706055,10.449999809265137,,28.5,2.359999895095825,19.049999237060547,1.6699999570846558,,4.75,,2.180000066757202,34.70000076293945,22.239999771118164,,86.08999633789062,194.5679931640625,10.420000076293945
2020-06-12,84.40194702148438,43.54999923706055,62.41999816894531,44.869998931884766,76.77999877929688,13.390000343322754,2.25,13.165544509887695,16.010000228881836,59.88999938964844,93.12000274658203,5.489999771118164,114.6500015258789,2.7300000190734863,11.979999542236328,60.08000183105469,10.880000114440918,9.170000076293945,5.5,10.600000381469727,,28.81999969482422,2.309999942779541,19.34000015258789,1.6699999570846558,,5.059999942779541,,2.2899999618530273,36.209999084472656,23.25,,86.72000122070312,187.05599975585938,11.09000015258789
2020-06-15,85.44575500488281,45.810001373291016,64.63999938964844,45.66999816894531,79.19999694824219,13.880000114440918,2.369999885559082,13.884754180908203,16.34000015258789,62.45000076293945,99.0199966430664,5.499000072479248,114.6500015258789,2.5399999618530273,11.899999618530273,63.970001220703125,10.890000343322754,9.949999809265137,5.730000019073486,10.600000381469727,,30.979999542236328,2.359999895095825,20.270000457763672,1.5700000524520874,,5.210000038146973,,2.309999942779541,37.29999923706055,24.190000534057617,,91.0,198.17999267578125,11.300000190734863
